LOCATION ADDRESS,PERMIT TYPE,FILMING DAYS
"Lower Grand Ave., GTK Wy - W 4th St., Los Angeles, CA, 90071",Still,1
"Lower Grand Ave., W 4th St - GTK Wy, Los Angeles, CA, 90071",Filming,3
"LOWER GRAND, 4TH ST - GENERAL THADDEUS KOCIUZKO, LOS ANGELES, CA, 90017",Filming,1
"Lower Grand, 4th ST - GTK, Los Angeles, CA, 90012",Filming,3
"Lower Grand, GTK - 4th St, Los Angeles, CA, 90013",Filming,1
"Lower Grand, GTK - 4th St., Los Angeles, CA, 90071",Filming,4
"Lower S Grand Ave & W 4th St , Los Angeles, CA, 90014",Filming,1
"Lower S Grand Ave, W 4th St - Gtk, Los Angeles, CA, 90071",Filming,5
"Lower S Grand Ave, W 4th St - Gtk, Los Angeles, CA, 90071",Still,1
"Lucerne Blvd., 5th St. - 6th St., Los Angeles, CA 90011",Filming,1
"Lyric Ave, Hyperion Ave - Griffith Park Blvd, Los Angeles, CA, 90039",Filming,1
"Magnolia & Lankershim, Los Angeles, CA 91601",Filming,2
"Magnolia Ave, W Adams and W 27th, Los Angeles, CA, 90007",Still,3
"MAGNOLIA BL. AND DENNY AV.., LOS ANGELES, CA 91601",Filming,1
"Magnolia Bl., Cartwright Av - Buena Vista Av., Los Angeles, CA, 91601",Filming,3
"MAGNOLIA BL., HOLLYWOOD FRWY. - TUJUNGA AV. (EXCLUDING FRWY UNDERPASS), LOS ANGELES, CA 91601",Filming,1
"Magnolia Blvd & Riverton Ave, San Fernando Valley, CA, 91601",Filming,1
"Magnolia Blvd, Lankershim Blvd - Blakeslee Ave, Los Angeles, CA, 91601",Filming,1
"MAGNOLIA BLVD., 405 FWY, CLYBOURN AVE., VICTORY BLVD., LOS ANGELES, 91401",Filming,10
"Magnolia Blvd., Cauenga Blvd., Ventura Blvd., Sepulveda Blvd., Studio City, 91604",Filming,1
"Magnolia Blvd., Laurel Canyon Blvd., Riverside Dr., Coldwater Canyon Ave. (Inclusive), Los Angeles, CA, 91604",Filming,3
"Magnolia Blvd., Laurel Canyon Blvd., Ventura Blvd., Coldwater Canyon Av., inclusive (Excluding State freeways/highways), Los Angeles, CA, 91607",Filming,2
"Magnolia Blvd., Laurel Canyon Blvd., Ventura Blvd., Coldwater Canyon Blvd., inclusive (Excluding State freeways/highways), Los Angeles, CA, 91402",Filming,3
"Magnolia Blvd., Tujunga Ave. - Craner Ave., North Hollywood, CA 91601",Filming,1
"Magnolia Boulevard & Clybourn Avenue, Burbank, CA, 91505",Filming,1
"Magnolia Boulevard & Lankershim Boulevard, Los Angeles, CA, 91601",Filming,1
"Main St & 1st St, Los Angeles, CA, 90012",Filming,1
"Main St & 4th St, Los Angeles, CA, 90013",Filming,5
"MAIN ST, 1ST ST - 2ND ST, LOS ANGELES, CA 90012",Filming,1
"MAIN ST, 1ST ST - 2ND ST, LOS ANGELES, CA 90012",Still,1
"Main St, 1st St - 2nd St, Los Angeles, CA 90013",Filming,1
"MAIN ST, 1ST ST-2ND ST, LOS ANGELES, CA, 90017",Filming,1
"Main St, 3rd St. - 5th St., los angeles, CA, 90013",Filming,2
"Main St, 4th St - 5th St, LOS ANGELES, CA 90012",Filming,1
"Main St, 5 Fwy, Western Ave, Los Feliz Blvd inclusive, Los Angeles, CA, 90017",Filming,2
"MAIN ST, ALISO ST-2ND ST, Los Angeles, CA 90012",Filming,3
"Main St, Marine St - Venice Way, Venice, CA, 90291",Still,2
"Main St, Westminster Ave, San Juan Ave, Riviera Ave, (Inclusive, excluding parks), Los Angeles, CA, 90291",Filming,3
"Main St, Windward Ave, Speedway, Market St, (Inclusive), Los Angeles, CA, 90291",Still,2
"Main St,11th St, Olympic Blvd, Los Angeles, CA 90014",Filming,1
"Main St., - Gage Av., - Vernon Av., - Central Av, Los Angeles, CA, 90011",Filming,2
"MAIN ST., 11TH ST- NORTH AND SOUTH 200', LOS ANGELES, CA, 90015",Filming,3
"Main St., 1st St. - 2nd St., LOS ANGELES, CA 90012",Filming,2
"MAIN ST., 1ST ST. - 2ND ST., LOS ANGELES, CA, 90012",Filming,1
"Main St., 2nd St. - 6th St., Los Angeles, CA 90012",Filming,3
"Main St., 6th St. - 7th St., Los Angeles, CA 90013",Filming,1
"Main St., 6th St. - 7th St., Los Angeles, CA 90014",Filming,1
"Main St., 7th St. - 8th St. - , Los Angeles, CA 90014",Filming,2
"MAIN ST., 8TH ST - 9TH ST, LOS ANGELES, CA, 90012",Filming,2
"Main St., 8th St - 9th St, Los Angeles, CA, 90014",Filming,1
"Main St., 9th St. - 5th St., los angeles, CA, 90021",Filming,2
"Main St., Brooks Ave - Windward Ave, Los Angeles, CA, 90291",Filming,1
"MAIN ST., E 8TH ST. - W OLYMPIC BL., LOS ANGELES, CA 90014",Filming,1
"Main St., Grand Bl. - Venice Way, Los Angeles, CA 90291",Filming,1
"Main St., Sotello St. - Wilhardt St., Los Angeles, CA 90031",Filming,1
"Main St., Venice Blvd. - South to Alley, Los Angeles, CA, 90232",Filming,1
"MAIN ST.,3RD ST - 4TH ST, LOS ANGELES, CA, 90014",Filming,2
"Main St./Valley Blvd.,- Indiana St., 60 Frwy., 5Frwy., 10 Frwy., (Inclusive, Excluding State Hwys) Los Angeles, CA, 90023",Still,15
"Main st./Valley Blvd.,- Indiana St., 60 Frwy., 5fwy, 10 frwy (Inclusive, excluding State Hwys)., Los Angeles, CA, 90023",Filming,2
"Main st./Valley Blvd.,- Indiana St., 60 Frwy., 5fwy, 10 frwy. (Excludes Freeways and Los Angeles County), Los Angeles, 90023",Still,15
"MANCHESTER AV., LINCOLN BL. - LOYOLA BL., LOS ANGELES, CA, 90045",Filming,1
"MANCHESTER AV., MCCONNELL AV., 80TH ST., FORDHAM RD. (INCLUSIVE) , PLAYA VISTA, CA, 90045",Still,8
"Manchester Av., Pershing Dr. - Airport Bl., Los Angeles, CA, 90045",Filming,8
"Manchester Av., Pershing Dr. - Lincoln Bl., Los Angeles, CA 90045",Filming,1
"Manchester Ave., La Cienega Bl., Imperial Hwy, Pershing Dr. (Inclusive, excluding State Hwys, LAX Property, City of El Segundo), Los Angeles, CA, 90045",Filming,1
"Manchester Blvd. & Loyola Blvd., Los Angeles, CA, 90045",Filming,1
"MANNING AV. & TENNESSEE AV., LOS ANGELES, CA, 90064",Filming,2
"Manning Avenue & Haddington Drive, Los Angeles, CA, 90064",Filming,1
"Mansfield Av., 8th St., 9th St., Highland Av. (INCLUSIVE), Los Angeles, CA, 90036",Filming,3
"Maple Ave & E 11th St, Los Angeles, CA, 90015",Filming,1
"MAPLEWOOD AV, DEWEY ST - WARREN AV, Los Angeles, CA 90066",Filming,1
"Maplewood Ave & N St Andrews Pl, Los Angeles , CA, 90004",Filming,1
"MARATHON ST., OXFORD AV. - HOBART BL., LOS ANGELES, CA 90029",Filming,1
"Marathon Street & North Vendome Street, Los Angeles, CA, 90026",Filming,1
"MARGATE ST. & ETHEL AVE., VAN NUYS, CA, 91401",Filming,1
"Margo St., W Pico Bl - W 14th St., Los Angeles, CA, 90015",Filming,5
"Mariachi Plaza, E 1st St & N Boyle Ave, Los Angeles, CA, 9033",Filming,2
"MARIACHI PLAZA, Los Angeles, CA 90033",Filming,6
"Marion Ave., Kensington Rd., Bellevue Ave (Inclusive), Los Angeles, CA, 90026",Filming,1
"MARIOTA AV., RIVERSIDE DR. - NORTH TO DEAD END, Toluca Lake, CA 91602",Filming,3
"Mariposa Av., Clinton St  - Melrose Av, Los Angeles, CA, 90004",Filming,1
"Mariposa Ave, 7th St  - 8th St, Los Angeles, CA 90005",Still,1
"Market St., Ocean front Walk - Abbott Kinney Blvd, Venice, CA 90291",Still,1
"Market St., Pacific Av., Windward Av., Speedway, Inclusive, Venice, 90291",Still,1
"Market St., Pacific Ave - Main St, Los Angeles, CA, 90291",Filming,1
"Market St., Pacific Ave. - Speedway, Los Angeles, CA, 90291",Still,3
"Market St., Pacific St - Park Row, Los Angeles, CA, 90291",Still,1
"Marlin Place & Maynard Avenue, Los Angeles, CA, 91307",Filming,1
"Marmion Way & North Ave 58, Los Angeles, CA, 90042",Filming,1
"Marmont Ln, Sunset Blvd - West End, Los Angeles, CA 90046",Filming,2
"Marmont Ln., Sunset Blvd - Marmont Ave, Los Angeles, CA, 90046",Filming,1
"Marr St., Abbot Kinney Bl. - Washington Bl., Los Angeles, 90291",Still,1
"Martel Ave., Romaine St. - Willoughby Ave., Los Angeles, CA, 90069",Filming,1
"Martha Street, Lubao Ave to Oakdale Ave, Los Angeles, CA, 91367 (excludes tunnel running under fryw)",Filming,1
"Martin Luther King Bl., Hobart Bl. - Harvard Bl, Los Angeles, CA, 90016",Filming,1
"Martin Luther King Blvd, Beverly Blvd, Figueroa St, Crenshaw Blvd, (Inclusive, excluding, Leimert Park, Hancock Park, Windsor Square, Miracle Mile, USC Property, State Freeways, Highways and Parks), Los Angeles, CA, 90018",Filming,2
"Martin Luther King Blvd. / 48th St. / Figueroa St., Los Angeles , CA, 90023",Filming,1
"Martin Luther King Blvd/Vermont, Beverly Blvd, La Brea Ave, Vermont Ave, (Inclusive, excluding City of West Hollywood, Leimert Park, Hancock Park, Windsor Square, Koreatown, Western Heights, West Adams, Harvard Pl, Parks, State Freeways and Highways), Los",Filming,3
"Maryland St., Bixel St. - Lucas St., Los Angeles, CA, 90017",Filming,9
"Mason Ave., Sesnon Blvd., Tampa Ave., Devonshire St., Los Angeles, CA, 91326",Filming,1
"MATEO ST & 7TH ST  - 8TH ST, Los Angeles , CA, 90021",Filming,3
"Mateo St & Industrial St , Los Angeles , CA, 90021",Still,3
"Mateo St & Jesse St, Los Angeles, CA, 90021",Filming,1
"Mateo St, 4th Pl - Palmetto St, Los Angeles, CA, 90013",Still,2
"MATEO ST, 7TH ST-JESSE ST, LOS ANGELES, CA, 90022",Filming,1
"Mateo St, Conway Pl - Palmetto St, Los Angeles, CA, 90021",Filming,8
"Mateo St, E 11th St - E 15th St, Los Angeles, CA, 90021",Filming,2
"Mateo St, Palmetto St - 6th St bridge, Los Angeles, CA 90013",Filming,1
"MATEO ST, SANTE FE AV-PALMETTO ST , LOS ANGELES, CA, 90014",Still,2
"MATEO ST, WILLOW ST - 6TH ST, los angeles, CA 90012",Still,1
"Mateo St. @ Palmetto St., Los Angeles, CA, 90013",Filming,1
"Mateo St. from 6th to 7th, los angeles, CA, 90017",Filming,1
"Mateo St., 6th St - 7th St, Los Angeles, CA, 90021",Filming,2
"Mateo St., 6th St - 7th, Los Angeles, CA 90021, Los Angeles, CA 90021",Filming,1
"Mateo St., 7th Pl - Violet St, Los Angeles, CA, 90021",Filming,1
"Mateo St., Conway Pl - E 6th St, Los Angeles, CA, 90013",Filming,1
"Mateo St., E 4th St - E 6th St, Los Angeles, CA, 90021",Still,2
"Mateo St., E 4th St., S Santa Fe Ave., Willow St., Los Angeles , 90013",Still,2
"Mateo St., Industrial St. - Mill St, Los Angeles, CA, 90013",Filming,1
"Mateo St., Palmetto St. - Palmetto St., Los Angeles, CA, 90013",Filming,1
"Mateo St., S Santa Fe Ave - Willow St, Los Angeles, CA, 90013",Filming,6
"Mateo St., Santa Fe Ave. - Palmetto St., Los Angeles, CA, 90013",Filming,1
"Mateo St., Violet St - 6th St, Los Angeles, CA, 90013",Filming,2
"MATEO ST., WILLOW ST-PALMETTO ST, LOS ANGELES, CA 90013",Filming,1
"Mateo Street & Conway Place, Los Angeles, CA, 90021",Filming,1
"Mateo Street & East 4th Place, Los Angeles, CA, 90013",Filming,1
"Mateo Street & East 4th Place, Los Angeles, CA, 90013",Still,2
"Mateo Street & Jesse Street, Los Angeles, CA, 90021",Filming,2
"Mateo Street & Palmetto Street, Los Angeles, CA, 90013",Filming,1
"Mateo Street & Violet Street, Los Angeles, CA, 90021",Filming,1
"Mateo Street, E 4th Street - E 6th Street, Los Angeles, CA, 90013",Filming,2
"Mateo, Los Angles, 90021",Still,1
"Matthews St., 6th St - 200' North , Los Angeles , CA, 90033",Filming,1
"McCadden Pl, Lexington Ave - Fountain Ave, Los Angeles, CA, 90038",Filming,1
"McCormick Street & Blakeslee Avenue, Los Angeles, CA, 91601",Filming,2
"McCune Avenue & South Barrington Avenue, Los Angeles, CA, 90066",Filming,4
"McGarry St., 14th St. - Olympic Bl., Los Angeles, CA 90021",Filming,2
"Meadowbrook Ave., W Pico Blvd - North 150', Los Angeles, CA, 90015",Still,1
"Melbourne Ave, N Vermont Ave - N Commonwealth Ave, Los Angeles, CA 90027",Filming,1
"Melbourne, Hillhurst, Sunset Blvd, Myra Inclusive, Los Angeles, CA, 90027",Filming,1
"Melrose / La Cienega / Fairfax, Los Angeles, 90046",Still,14
"MELROSE AV, FAIRFAX AV-LA BREA AV, LOS ANGELES, CA, 90036",Filming,1
"MELROSE AV, NORMANDIE AV, 10 FWY, S LA BREA AV (INCLUSIVE, EXCLUDING FREEWAYS), Los Angeles, CA, 90019",Filming,2
"Melrose Av, Wilton Pl - Van Ness Av, Los Angeles, CA 90038",Filming,1
"Melrose Av., Crescent Heights Bl. - La Cienega Bl., Los Angeles , CA 90069",Filming,7
"MELROSE AV., CROFT AV. - CRESCENT HEIGHTS BL., LOS ANGELES, CA 90039",Still,1
"Melrose Av., Farifax Av. - Vine St., Los Angeles, CA, 90038",Filming,5
"Melrose Av., Gower St. - Van Ness Av., Los Angeles, CA 90038",Still,1
"Melrose Av., Gower St.-Van Ness Av., Los Angeles, CA, 90038",Still,1
"MELROSE AV., HIGHLAND AV., WILSHIRE BL., FAIRFAX AV (INCLUSIVE), Los Angeles, CA, 90036",Still,1
"MELROSE AV., LA BREA AV. - HIGHLAND AV., LOS ANGELES, CA, 90039",Filming,1
"Melrose Av., La Cienega Bl. - Fairfax Av., Los Angeles, CA, 90048",Still,10
"Melrose Av., La Cienega Bl., 3rd St., La Brea Av. (Inclusive), Los Angeles, CA, 90036",Filming,1
"Melrose Av., LaBrea Bl., Franklin Av., Gower St. (inclusive, excluding freeways/highways, special conditioned areas), Los Angeles, 90028",Filming,1
"Melrose Av., San Vicente Bl., Sunset Bl., Sunset Bl. (INCLUSIVE)(EXCLUDING WEST HOLLYWOOD), Los Angeles, CA, 90069",Still,3
"Melrose Av., West Hollywood City Limits - Highland Av., Los Angeles, CA, 90046",Still,1
"Melrose Av., Wilshire Bl., Wilton Pl., La Brea Av. (INCLUSIVE), Los Angeles, CA, 90028",Still,2
"Melrose Ave & Formosa Ave, Los Angeles, 90046",Filming,1
"Melrose Ave & N Bronson Ave, Los Angeles, CA, 90038",Filming,1
"Melrose Ave & N Cahuenga Blvd, Los Angeles, CA, 90038",Filming,1
"Melrose Ave & N Sierra Bonita Ave, Los Angeles, CA, 90036",Still,1
"Melrose Ave & Wilton Place, Los Angeles, CA, 90038",Filming,3
"Melrose Ave, Harper- La Brea Av, Los Angeles, CA, 90046",Filming,1
"Melrose Ave, La Brea Ave - Fairfax Av, Los Angeles, CA 90038",Filming,1
"Melrose Ave, Larchmont Blvd, W 3rd St., Highland Ave. Inclusive (Excluding Hancock Park and Windsor Square), Los Angeles , CA, 90036",Filming,1
"Melrose Ave, N Crescent Heights Blvd, Wilshire Blvd, Highland Ave, (Inclusive, Excluding State Freeways, Highways and Parks), Los Angeles, CA, 90036",Filming,1
"Melrose Ave, N Fairfax Ave - N La Brea Ave, Los Angeles, CA, 90046",Filming,1
"Melrose Ave, N La Cienega and N La Brea, Los Angeles, CA, 90046",Filming,1
"Melrose Ave, Orlando Ave - Fairfax Ave, Los Angeles, CA, 90048",Still,10
"Melrose Ave, Western Ave, Franklin Ave, N La Brea Ave, Hollwood Blvd, N Fairfax Ave, (Inclusive, Excluding City of West Hollywood, State Highways/Freeways, Parks), Los Angeles, CA, 90028",Filming,12
"Melrose Ave, Westerrn Ave, Pico Blvd, Wilshire Blvd, Highland Ave. (Inclusive. Excludes Hancock Park & Windsor Sq) ) , Los Angeles, CA, 90010",Filming,4
"Melrose Ave. and Harper Ave, Los Angeles, CA, 90048",Still,1
"Melrose Ave.,  Beverly Blvd., Normandie Avenue., Larchmont Blvd  (INCLUSIVE, EXCLUDING HANCOCK PARK, WINDSOR SQUARE, LARCHMONT CONDITIONED AREA)), Los Angeles , CA, 90004",Filming,2
"Melrose Ave.,  Formosa Ave -  Curson Ave, Los Angeles, CA, 90046",Filming,1
"Melrose Ave.,  N Fairfax Av - N LaBrea Ave, Los Angeles, CA 90036",Still,1
"Melrose Ave., Clinton St., Fairfax Ave., N Sweetzer Ave., Willoughby Ave. (Inclusive) , Los Angeles, CA, 90048",Still,1
"Melrose Ave., Crescent Heights Blvd - La Brea Ave, Los Angeles, CA 90036",Still,1
"Melrose Ave., Fairfax Av. - Sierra Bonita Av., Los Angeles, CA 90046",Filming,4
"Melrose Ave., Fairfax Ave. - Highland Ave., Los Angeles, CA 90036",Still,1
"Melrose Ave., Fairfax Ave. - La Brea Ave., Los Angeles, CA, 90046",Filming,1
"Melrose Ave., Fairfax Ave., Franklin Ave., Gower St., Los Angeles, CA, 90028",Still,5
"Melrose Ave., Fairfax Ave., Hollywood Blvd., Vine St., West Hollywood City limit., La Cienega Blvd., Santa Monica Blvd. (inclusive. Excludes City of West Hollywood) , Los Angeles, CA, 90028",Filming,2
"Melrose Ave., Formosa Ave. - Curson Ave., Hollywood, CA 90046",Filming,2
"Melrose Ave., Franklin Ave., La Brea Ave., Western Ave. (Inclusive), Hollywood, CA, 90038",Still,1
"Melrose Ave., Genesee Av. - Martel Av., LOS ANGELES, CA 90036",Still,3
"Melrose Ave., Highland Av., Fountain Av., El Centro Av. (inclusive, excluding highways and Hancock Park), Los Angeles, CA, 90038",Filming,1
"Melrose Ave., La Brea Ave - Orlando Ave, Los Angeles , CA, 90048",Still,2
"Melrose Ave., La Jolla Ave. - Croft Ave, Los Angeles, CA, 90069",Still,2
"Melrose Ave., Melrose Pl. - Croft Ave., Los Angeles, CA 90069",Still,1
"Melrose Ave., N Curson Ave - N Martel Ave, Los Angeles, CA, 90046",Filming,2
"Melrose Ave., N La Croft Ave - N La Brea Ave (Excluding City of West Hollywood), Los Angeles, CA, 90069",Filming,1
"Melrose Ave., N La Jolla Ave - N Harper Ave, Los Angeles, CA 90048",Still,1
"Melrose Ave., N Larchmont Blvd - N Wilton Pl, Los Angeles, CA, 90038",Filming,1
"Melrose Ave., N. Highland Ave., Beverly Blvd., N. Rossmore Ave. and Vine St., Los Angeles, 90036",Still,1
"Melrose Ave., S Vermont Ave., W 3rd St., S Fairfax Ave., inclusive (Excluding State freeways/highways, Hancock Park/Windsor Square), Los Angeles, CA, 90004",Filming,3
"Melrose Ave., S Virgil Ave., WIlshire Blvd., S Fairfax Ave., inclusive (Excluding Hancock Park/Windosr Square), Los Angeles, CA, 90004",Filming,1
"Melrose Ave., S Western Ave., W 3rd St., S Fairfax Ave., inclusive (Excluding State freeways/highways, Hancock Park/Windsor Square), Los Angeles, CA, 90036",Filming,1
"Melrose Ave., Stanley Ave - Martel Ave. , Los Angeles , CA, 90036",Still,1
"Melrose Ave., Sweetzer Ave. - La Brea Ave. , Los Angeles, CA 90036",Still,1
"Melrose Ave., Van Ness Ave. - Wilton, Los Angeles , CA, 90038",Filming,1
"Melrose Avenue & North Genesee Avenue, Los Angeles, CA, 90036",Filming,1
"Melrose Avenue & North Martel Avenue, Los Angeles, CA, 90046",Still,1
"Melrose Avenue & North Orlando Avenue - North Croft Avenue & Melrose Place, Los Angeles, CA, 90069",Filming,4
"Melrose Avenue & North Orlando Avenue, Los Angeles, CA, 90069",Still,1
"Melrose Avenue & North Stanley Avenue, Los Angeles, CA, 90036",Still,2
"MELROSE BL., LA BREA AV. - LA CIENEGA BL. (EXCLUDES WEST HOLLYWOOD), LOS ANGELES, CA, 90028",Filming,1
"Melrose Pl, N La Ceinega Blvd, Melrose Ave, N Crescent Heights Blvd, W 3rd St, (Inclusive, excluding State Freeways, Highways, Parks and the City of West Hollywood), Los Angeles, CA, 90046",Filming,1
"Melrose Pl, N La Ceinega Blvd, Melrose Ave, N Crescent Heights Blvd, W 3rd St, (Inclusive, excluding State Freeways, Highways, Parks and the City of West Hollywood), Los Angeles, CA, 90046",Still,4
"Melrose Pl, Orlando  - La Cienega Blvd, Los Angeles, CA 90048",Still,1
"Melrose Pl., La Cienega Bl. - Melrose Av., Los Angeles, CA, 90069",Filming,1
"Melrose Pl., La Cienega Bl. - Melrose Av., Los Angeles, CA, 90069",Still,5
"Melrose Pl., Melrose Ave - N La Cienega Blvd, Los Angeles, CA 90069",Still,1
"Melrose Pl., Melrose Ave. - La Cienega Blvd., Los Angeles, CA, 90069",Filming,1
"Melrose Pl., Melrose Ave. - La Cienega Blvd., Los Angeles, CA, 90069",Still,1
"Melrose Pl., N La Cienega Blvd - Melrose Ave, Los Angeles, CA, 90069",Still,1
"Melrose Pl.,La Cienega Bl - Melrose Av (Excluding City of West Hollywood), Los Angeles, CA, 90048",Still,8
"Melrose, Beverly, La Brea, La Cienega (Inclusive), los Angeles, CA, 90028",Filming,1
"Mercury Ct., 7th St. - 6th St, Los Angeles, CA, 90014",Filming,2
"Meridian St & N Avenue 63, Los Angeles, CA, 90042",Filming,1
"MERIDIAN ST, AVE 53 - AVE 55, Los Angeles, CA 90065",Filming,1
"MERRIDY ST., ETON AV. -  VARIEL AV., CHATSWORTH, CA 91311",Filming,1
"Mesquit St, E 6th St - Jesse St, Los Angeles, CA 90013",Filming,8
"Mesquit St, Jesse St - North to End, Los Angeles, CA, 90021",Filming,2
"MESQUIT ST., 6TH ST. - JESSE ST., LOS ANGELES, CA, 90012",Filming,2
"Mesquite St., 6th St - South to End , Los Angeles , CA 90033",Filming,2
"Metro Station @ Hollywood Blvd. & Vine St., Los Angeles, CA 90028",Filming,2
"METRO STATION AT THE 110 & 105 FREEWAY INTERCHANGE, los angeles, CA 90048",Filming,1
"Micheltorena St., Bellevue Av - Ellsworth St.,  Los Angeles, CA, 90026",Filming,1
"Midvale Avenue & Strathmore Drive, Los Angeles, CA, 90024",Filming,1
"Midway Ln, 12th St. - Pico Bl., LOS ANGELES, CA 90015",Filming,1
"Midway Ln., 12th St. - Pico Blvd., Los Angeles, CA, 90015",Filming,1
"MIDWAY PL. (ALLEYWAY), 9TH ST. - W OLYMPIC BL., LOS ANGELES, CA, 90015",Filming,1
"Mildred Ave, Venice Blvd - Ocean Ave, Venice, CA, 90291",Filming,4
"Mildred Ave., Venice Wy. - Dell Ave, Los Angeles, CA, 90291",Still,2
"Mill St, 7th St to 6th St, LOS ANGELES, CA, 90017",Filming,1
"Mill St, E 6th St - Conway Pl, Los Angeles, CA 90021",Still,2
"Mill St., E 6th St - Produce St., Los Angeles, CA, 90021",Filming,1
"Millenium Dr & Campus Center Dr, Los Angeles, CA 90094",Filming,1
"Millennium Dr, Los Angeles, CA, 90094",Filming,1
"Miner St,  E. 22nd. - South to End, San Pedro, CA, 90731",Filming,1
"Miner St., Harbor Blvd. - 22nd St, Los Angeles, CA 90731",Filming,1
"Miner St., W. 22nd St. - South 750', San Pedro, CA 90731",Filming,1
"Miner St/S Harbor Blvd, W.O Farrel St to South End, San Pedro, CA, 90731",Filming,1
"MIssion Rd, 1st St, Clarence St, 4th St Inclusive, Los Angeles, CA, 90033",Filming,1
"MIssion Rd, 1st St, Clarence St, 4th St Inclusive, Los Angeles, CA, 90033",Still,1
"Mission Rd, 4th St - Jesse St, Los Angeles, CA, 90033",Filming,2
"MISSION RD, JESSE ST, CLARENCE ST, 4TH ST (INCLUSIVE), Los Angeles , CA, 90023",Filming,2
"MISSION RD., 1ST ST., 101 FWY, 7TH ST. (INCLUSIVE), LOS ANGELES, CA, 90001",Still,1
"MISSION RD., ANDERSON ST., 1ST ST., 7TH ST., LOS ANGELES, CA, 90013",Still,1
"MISSION RD., AZUSA ST. - 3RS ST., LOS ANGELES, CA 90033",Filming,1
"Mission Rd., Lincoln Park Ave., N Broadway., Daily St. (Inclusive) , Los Angeles , 90031",Filming,20
"MISSION RD.-1ST. ST. - 7TH. ST. - EVERGREEN AVE., LOS ANGELES, CA, 90033",Still,1
"Mission., - Valley., - Soto., - Boyle, (excluding LA COUNTY UNINCORPORATED) Los Angeles , CA, 90023",Filming,3
"Missouri Av., Pontias - Cotner Av, Los Angeles, CA, 90025",Filming,1
"Mitchell Ave, S Centinela Ave - Grand View Blvd, Los Angeles, CA 90066",Filming,2
"MLK BLVD. JEFFERSON BLVD., FIGUEROA ST. WESTERN AVE., LOS ANGELES, CA",Filming,2
"MOHAWK ST., SCOTT AV. - MONTANA ST., LOS ANGELES, CA 90026",Filming,1
"MOLINA ST., PALMETTO ST. - 4TH ST., LOS ANGELES, CA, 90013",Still,1
"Molino St and Palmetto St , Los Angeles , CA, 90033",Still,2
